project_name,commit_after,commit_before,commit_date,bug_type_name,bug_type_id,bug_category,status,url,src_files,test_files,func_start,func_end,test_name,test_status
llvm___llvm-project,16f58d18506bf3c0bf89cf24e3fea88d5a8154dc,ec53c89fde3aff5247cac753c84629d07507b418,2018-09-14 19:38:45 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/16f58d18506bf3c0bf89cf24e3fea88d5a8154dc,llvm/lib/CodeGen/SelectionDAG/SelectionDAG.cpp,llvm/test/DebugInfo/X86/sdag-legalize-multires.ll,7797,7803,llvm/test/DebugInfo/X86/sdag-legalize-multires.ll,success2
llvm___llvm-project,bfee5a9b42d3b4190d6a41d848303d1fea1bdbf2,3e095174b0f0d690dfbded13957df17cbb6f1ef6,2018-09-16 15:41:56 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/bfee5a9b42d3b4190d6a41d848303d1fea1bdbf2,llvm/lib/Target/X86/X86ISelLowering.cpp,llvm/test/CodeGen/X86/avx-vbroadcastf128.ll,40114,40124,llvm/test/CodeGen/X86/avx-vbroadcastf128.ll,success2
llvm___llvm-project,e62fc3d0b6ce923dcbc29eeb6ebc5808e6724f90,a4526d77c9921c86a29889fc09de17f7d5ccb210,2018-09-19 19:37:24 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/e62fc3d0b6ce923dcbc29eeb6ebc5808e6724f90,llvm/lib/Transforms/Utils/SimplifyLibCalls.cpp,llvm/test/Transforms/InstCombine/strcmp-memcmp.ll,171,177,llvm/test/Transforms/InstCombine/strcmp-memcmp.ll,success2
llvm___llvm-project,55321d82bd329bb88799e5a853a256b4a70e4106,c1275e72cb47b7a9ef5a6a2ffe1961f3e0025528,2018-09-26 04:19:23 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/55321d82bd329bb88799e5a853a256b4a70e4106,llvm/lib/CodeGen/AsmPrinter/DwarfCompileUnit.cpp,llvm/test/DebugInfo/X86/debug-label-unreached.ll,865,874,llvm/test/DebugInfo/X86/debug-label-unreached.ll,success2
llvm___llvm-project,69bfa402006fa7fabe6eaf1660c9ecacb763a966,73d18aa028b367ef68c543f15f10427a4d1cb471,2018-09-28 05:27:32 +0000,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/69bfa402006fa7fabe6eaf1660c9ecacb763a966,llvm/lib/CodeGen/MachineBasicBlock.cpp,llvm/test/Other/X86/mbb-dump.ll,362,368,llvm/test/Other/X86/mbb-dump.ll,success2
llvm___llvm-project,6cca8af2270be8bc5494b44bb8856af591d0385b,fc51490baf1d6ad5796d8cb8bb0792de13ce8fce,2018-10-10 13:39:59 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/6cca8af2270be8bc5494b44bb8856af591d0385b,llvm/lib/Target/X86/X86ISelLowering.cpp,llvm/test/CodeGen/X86/avx512-intrinsics-fast-isel.ll; llvm/test/CodeGen/X86/haddsub-undef.ll; llvm/test/CodeGen/X86/phaddsub.ll; llvm/test/CodeGen/X86/vector-shuffle-combining.ll,37026,37034,llvm/test/CodeGen/X86/vector-shuffle-combining.ll; llvm/test/CodeGen/X86/haddsub-undef.ll; llvm/test/CodeGen/X86/phaddsub.ll; llvm/test/CodeGen/X86/avx512-intrinsics-fast-isel.ll,success2
llvm___llvm-project,6934202dc04ffa5ff336a1cca9ace8dae44c29d4,b9601a385afe20ffacf23a15baf6be5aeb549684,2018-12-05 03:41:26 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/6934202dc04ffa5ff336a1cca9ace8dae44c29d4,llvm/lib/CodeGen/MachineLICM.cpp,llvm/test/CodeGen/AMDGPU/branch-relaxation.ll; llvm/test/CodeGen/AMDGPU/infinite-loop.ll; llvm/test/CodeGen/X86/atomic_mi.ll; llvm/test/CodeGen/X86/x86-shrink-wrapping.ll; llvm/test/CodeGen/X86/x86-win64-shrink-wrapping.ll,463,470,llvm/test/CodeGen/X86/atomic_mi.ll,success2
llvm___llvm-project,e79477895e1af4425aecaded2881e3b3c878faf5,1f958ed2693e889b6a02c7381578d2d202a1a409,2018-12-10 10:16:50 +0000,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/e79477895e1af4425aecaded2881e3b3c878faf5,llvm/lib/Target/X86/X86AvoidStoreForwardingBlocks.cpp,llvm/test/CodeGen/X86/pr39926.ll,586,592,llvm/test/CodeGen/X86/pr39926.ll,success2
llvm___llvm-project,36e03ac6ee91366225f446db6437f184de258be6,102008589836db7d5f95fe5efb5dae31754cbb8c,2018-12-12 23:19:03 +0000,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/36e03ac6ee91366225f446db6437f184de258be6,llvm/lib/Transforms/InstCombine/InstCombineCompares.cpp,llvm/test/Transforms/InstCombine/pr39908.ll,522,532,llvm/test/Transforms/InstCombine/pr39908.ll,success2
llvm___llvm-project,ef7b5949e5c35fdeefb69b8f9a8eef9cfa012ed0,53c8b1b6f742eeac78995f1257146f504b64314a,2018-12-15 19:43:44 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ef7b5949e5c35fdeefb69b8f9a8eef9cfa012ed0,llvm/lib/Target/X86/X86ISelLowering.cpp,llvm/test/CodeGen/X86/fshl.ll; llvm/test/CodeGen/X86/fshr.ll,17047,17055,llvm/test/CodeGen/X86/fshl.ll; llvm/test/CodeGen/X86/fshr.ll,success2
llvm___llvm-project,8d5804802498efe95bb3b81d2fdab607e7d1e02b,88590e99f2757ffc1d3816f7508bef8310a520e6,2019-01-02 21:00:02 +0000,Memory Error: Null Pointer Dereference,C.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/8d5804802498efe95bb3b81d2fdab607e7d1e02b,llvm/lib/Transforms/ObjCARC/ObjCARC.h,llvm/test/Transforms/ObjCARC/rv.ll,58,64,llvm/test/Transforms/ObjCARC/rv.ll,success2
llvm___llvm-project,d4e7a0d83ca785925a4f8c82d114377f5b156bbf,30ba0a0c950a0cdf23a70fce6c16d501c5f238c8,2019-01-09 23:39:26 +0000,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/d4e7a0d83ca785925a4f8c82d114377f5b156bbf,llvm/lib/Transforms/Utils/SimplifyLibCalls.cpp,llvm/test/Transforms/InstCombine/memchr.ll; llvm/test/Transforms/InstCombine/strchr-1.ll,798,805,llvm/test/Transforms/InstCombine/strchr-1.ll; llvm/test/Transforms/InstCombine/memchr.ll,success2
llvm___llvm-project,90ede5f4bfe66a0c1b3f4616bb0cc50a6629c4ac,33e498b785cf41f9617c813486c2dfe44cf4eca0,2019-03-11 16:23:59 +0000,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/90ede5f4bfe66a0c1b3f4616bb0cc50a6629c4ac,llvm/lib/Transforms/Utils/SimplifyCFG.cpp,llvm/test/Transforms/SimplifyCFG/debug-info-thread-phi.ll,2209,2215,llvm/test/Transforms/SimplifyCFG/debug-info-thread-phi.ll,success2
llvm___llvm-project,2153c4b8281c1e5f25887ef9183947198c50a9d2,ae211ece6a90c367ef0cdbabad3110aba3fcda67,2019-03-19 17:20:49 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/2153c4b8281c1e5f25887ef9183947198c50a9d2,llvm/lib/CodeGen/AtomicExpandPass.cpp,llvm/test/CodeGen/X86/atomic-unordered.ll,430,435,llvm/test/CodeGen/X86/atomic-unordered.ll,success2
llvm___llvm-project,d47eac59efb1de3a4fe797c54e116de55c6559e2,3e9e55491e787b9c1a100a58c27b5e228a278942,2019-03-21 13:57:07 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/d47eac59efb1de3a4fe797c54e116de55c6559e2,llvm/lib/CodeGen/CodeGenPrepare.cpp,llvm/test/CodeGen/X86/cgp-usubo.ll; llvm/test/CodeGen/X86/lsr-loop-exit-cond.ll; llvm/test/Transforms/CodeGenPrepare/X86/overflow-intrinsics.ll,1181,1190,llvm/test/Transforms/CodeGenPrepare/X86/overflow-intrinsics.ll; llvm/test/CodeGen/X86/cgp-usubo.ll; llvm/test/CodeGen/X86/lsr-loop-exit-cond.ll,success2
llvm___llvm-project,adf288c5d93e60a91fe226ae2dcebad0f760a259,51fa60bcbb91961849bef930584ec08ddad8eecf,2019-04-18 17:01:19 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/adf288c5d93e60a91fe226ae2dcebad0f760a259,llvm/lib/Transforms/Scalar/LoopPredication.cpp,llvm/test/Transforms/LoopPredication/invariant_load.ll,510,516,llvm/test/Transforms/LoopPredication/invariant_load.ll,success2
llvm___llvm-project,2f6ef2fc92955a5b77f302294ba97aa51dbaec4c,22561972af4793ccf156aa2425adfd1daeabf6c6,2019-05-14 14:37:26 +0000,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/2f6ef2fc92955a5b77f302294ba97aa51dbaec4c,llvm/lib/CodeGen/AsmPrinter/DwarfDebug.cpp,llvm/test/DebugInfo/Generic/line-table-addrx.ll; llvm/test/DebugInfo/X86/convert-debugloc.ll; llvm/test/DebugInfo/X86/fission-ranges.ll,901,925,llvm/test/DebugInfo/Generic/line-table-addrx.ll; llvm/test/DebugInfo/X86/convert-debugloc.ll; llvm/test/DebugInfo/X86/fission-ranges.ll,success2
llvm___llvm-project,101915cfdaba9284b5bb8dedbbca2b7788f68da4,bd9e810b23b7907a133664a64407df3993f2426a,2019-06-06 18:02:36 +0000,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/101915cfdaba9284b5bb8dedbbca2b7788f68da4,llvm/lib/Transforms/Scalar/LoopPredication.cpp,llvm/test/Transforms/LoopPredication/basic.ll,850,866,llvm/test/Transforms/LoopPredication/basic.ll,success2
llvm___llvm-project,0be2d25ecc7d9b71e03b07529eb1581efa92674a,86b510aa5840f32284532fcfc5eab7745eb47660,2019-06-13 13:56:19 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0be2d25ecc7d9b71e03b07529eb1581efa92674a,llvm/lib/CodeGen/ShrinkWrap.cpp,llvm/test/CodeGen/AArch64/arm64-shrink-wrapping.ll; llvm/test/CodeGen/AArch64/branch-relax-cbz.ll; llvm/test/CodeGen/AArch64/dont-shrink-wrap-stack-mayloadorstore.mir; llvm/test/CodeGen/AArch64/taildup-cfi.ll; llvm/test/CodeGen/ARM/arm-shrink-wrapping-linux.ll; llvm/test/CodeGen/ARM/arm-shrink-wrapping.ll; llvm/test/CodeGen/PowerPC/BreakableToken-reduced.ll; llvm/test/CodeGen/PowerPC/ifcvt-forked-bug-2016-08-08.ll; llvm/test/CodeGen/PowerPC/licm-tocReg.ll; llvm/test/CodeGen/PowerPC/ppc64-sibcall-shrinkwrap.ll; llvm/test/CodeGen/PowerPC/xray-ret-is-terminator.ll; llvm/test/CodeGen/Thumb/thumb-shrink-wrapping.ll; llvm/test/CodeGen/X86/2010-08-04-MaskedSignedCompare.ll; llvm/test/CodeGen/X86/MachineSink-eflags.ll; llvm/test/CodeGen/X86/cmov.ll; llvm/test/CodeGen/X86/copy-eflags.ll; llvm/test/CodeGen/X86/fold-pcmpeqd-2.ll; llvm/test/CodeGen/X86/i386-shrink-wrapping.ll; llvm/test/CodeGen/X86/shrink-wrap-chkstk-x86_64.ll; llvm/test/CodeGen/X86/x86-shrink-wrapping.ll; llvm/test/CodeGen/X86/xchg-nofold.ll,258,263,llvm/test/CodeGen/X86/fold-pcmpeqd-2.ll; llvm/test/CodeGen/X86/i386-shrink-wrapping.ll; llvm/test/CodeGen/X86/copy-eflags.ll; llvm/test/CodeGen/X86/2010-08-04-MaskedSignedCompare.ll; llvm/test/CodeGen/X86/shrink-wrap-chkstk-x86_64.ll; llvm/test/CodeGen/X86/x86-shrink-wrapping.ll; llvm/test/CodeGen/X86/cmov.ll; llvm/test/CodeGen/X86/xchg-nofold.ll; llvm/test/CodeGen/X86/MachineSink-eflags.ll,success2
llvm___llvm-project,ea5c94b497cfc43f9ec513f721e03aa5c669249a,532f756555717e730166ac882e4c97ac0eeb1664,2019-07-23 17:45:11 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ea5c94b497cfc43f9ec513f721e03aa5c669249a,llvm/lib/Transforms/Scalar/IndVarSimplify.cpp,llvm/test/Transforms/IndVarSimplify/eliminate-exit-no-dl.ll,2688,2697,llvm/test/Transforms/IndVarSimplify/eliminate-exit-no-dl.ll,success2
llvm___llvm-project,991834a51616799456a5e65cefde2f41c350aca2,8616a7702636b17deebf182146a84d3f2458b94d,2019-08-09 12:43:25 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/991834a51616799456a5e65cefde2f41c350aca2,llvm/lib/Transforms/IPO/GlobalOpt.cpp,llvm/test/Transforms/GlobalOpt/large-int-crash.ll,1643,1652,llvm/test/Transforms/GlobalOpt/large-int-crash.ll,success2
llvm___llvm-project,26b2c114515a8d011a952fe414ac92417298ea00,0a317df59f2392a2f1ba84e5def398e109d2e47f,2019-08-09 21:37:32 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/26b2c114515a8d011a952fe414ac92417298ea00,llvm/lib/CodeGen/SelectionDAG/DAGCombiner.cpp,llvm/test/CodeGen/AArch64/fadd-combines.ll; llvm/test/CodeGen/X86/fadd-combines.ll,868,873,llvm/test/CodeGen/AArch64/fadd-combines.ll; llvm/test/CodeGen/X86/fadd-combines.ll,success2
llvm___llvm-project,036e636aa7fc6d367ac19197936f3320f28214b0,cd53ff6c0df5f75c4c15abffa18755a8768fc6b3,2019-08-22 10:06:46 +0000,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/036e636aa7fc6d367ac19197936f3320f28214b0,llvm/lib/Transforms/Utils/LoopUnrollPeel.cpp,llvm/test/Transforms/LoopUnroll/peel-loop-inner.ll,741,765,llvm/test/Transforms/LoopUnroll/peel-loop-inner.ll,success2
llvm___llvm-project,b6a0faaa0c793aede7911be241b1895a9ebea41c,06b309d5274951a9c3c37598afece51b3948e2a4,2019-09-15 13:03:24 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/b6a0faaa0c793aede7911be241b1895a9ebea41c,llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp,llvm/test/Transforms/SLPVectorizer/X86/consecutive-access.ll,194,203,llvm/test/Transforms/SLPVectorizer/X86/consecutive-access.ll,success2
llvm___llvm-project,2f32e5d84d3483a0d6170fc61d2cceb49fc930a3,f118852046a1d255ed8c65c6b5db320e8cea53a0,2019-09-20 23:29:17 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/2f32e5d84d3483a0d6170fc61d2cceb49fc930a3,llvm/lib/Analysis/InlineCost.cpp,llvm/test/Transforms/Inline/X86/switch.ll,1453,1471,llvm/test/Transforms/Inline/X86/switch.ll,success2
llvm___llvm-project,d30093bb8a3f12d35d176a85cf93e354a38ff116,8b1eeafb91331c85570a172904460918c9785f29,2019-09-29 15:25:24 +0000,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/d30093bb8a3f12d35d176a85cf93e354a38ff116,llvm/lib/Transforms/Scalar/DivRemPairs.cpp,llvm/test/Transforms/DivRemPairs/X86/div-expanded-rem-pair.ll,233,240,llvm/test/Transforms/DivRemPairs/X86/div-expanded-rem-pair.ll,success2
llvm___llvm-project,8535bed79504ffe3ed7f2de8c158a17e79e54736,5a8db8496440b9d6ced91bd24f4b6b463acc7d55,2019-10-14 12:49:58 +0000,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/8535bed79504ffe3ed7f2de8c158a17e79e54736,llvm/lib/CodeGen/AsmPrinter/DwarfDebug.cpp,llvm/test/DebugInfo/X86/dbgcall-site-64-bit-imms.ll,620,626,llvm/test/DebugInfo/X86/dbgcall-site-64-bit-imms.ll,success2
llvm___llvm-project,07d16424f28482a852a35bd817189d4dfb1701ef,c7ab19dbb0f1f5c76ff70c7acab9f20c796cafb3,2019-11-01 23:03:35 -0500,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/07d16424f28482a852a35bd817189d4dfb1701ef,llvm/lib/Transforms/IPO/Attributor.cpp,llvm/test/Transforms/IPConstantProp/PR43857.ll,998,1011,llvm/test/Transforms/IPConstantProp/PR43857.ll,success2
llvm___llvm-project,8723b95cefa4f2a891c2b496dca79f1734cf1d1c,95c770fbfb14b07e1af7c2d427c16745617d9f1f,2019-11-14 15:12:07 +0800,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/8723b95cefa4f2a891c2b496dca79f1734cf1d1c,llvm/lib/Target/X86/X86FrameLowering.cpp,llvm/test/CodeGen/X86/win64-funclet-savexmm.ll,1860,1866,llvm/test/CodeGen/X86/win64-funclet-savexmm.ll,success2
llvm___llvm-project,1a58be2ac58ca078c91c9d1700220d88091b256f,77ad98c80881ba90bf18ec2780169c60e02c159b,2019-11-22 08:21:47 -0800,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/1a58be2ac58ca078c91c9d1700220d88091b256f,llvm/lib/Transforms/Scalar/JumpThreading.cpp,llvm/test/Transforms/JumpThreading/update-edge-weight.ll,340,346,llvm/test/Transforms/JumpThreading/update-edge-weight.ll,success2
llvm___llvm-project,0f22e783a038b6983f0fe161eef6cf2add3a4156,241cbf201a6f4b7658697e3c76fc6e741d049a01,2019-12-02 17:34:55 +0300,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0f22e783a038b6983f0fe161eef6cf2add3a4156,llvm/lib/Transforms/InstCombine/InstCombineCompares.cpp,llvm/test/Transforms/InstCombine/icmp-add.ll; llvm/test/Transforms/LoopUnroll/runtime-loop-multiple-exits.ll; llvm/test/Transforms/LoopVectorize/if-conversion-nest.ll; llvm/test/Transforms/LoopVectorize/runtime-check.ll,2566,2607,llvm/test/Transforms/LoopUnroll/runtime-loop-multiple-exits.ll; llvm/test/Transforms/LoopVectorize/if-conversion-nest.ll; llvm/test/Transforms/LoopVectorize/runtime-check.ll; llvm/test/Transforms/InstCombine/icmp-add.ll,success2
llvm___llvm-project,e420c0c78eb0700989c8ba80e845b6306d66bb5f,33f6d465d790ac5c9b949e6bc05127d356212079,2019-12-03 12:22:51 -0800,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/e420c0c78eb0700989c8ba80e845b6306d66bb5f,llvm/lib/Transforms/Utils/FunctionImportUtils.cpp,llvm/test/ThinLTO/X86/index-const-prop2.ll; llvm/test/ThinLTO/X86/writeonly-with-refs.ll; llvm/test/ThinLTO/X86/writeonly.ll; llvm/test/ThinLTO/X86/writeonly2.ll,258,264,llvm/test/ThinLTO/X86/index-const-prop2.ll; llvm/test/ThinLTO/X86/writeonly.ll; llvm/test/ThinLTO/X86/writeonly2.ll; llvm/test/ThinLTO/X86/writeonly-with-refs.ll,success2
llvm___llvm-project,453dc4d7ec5a3c3d8f54fc358bc5673834516d48,59811f454df08924fc35f7e8fb8cb61e8f40e869,2019-12-20 14:03:34 +0000,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/453dc4d7ec5a3c3d8f54fc358bc5673834516d48,llvm/lib/CodeGen/AsmPrinter/DbgEntityHistoryCalculator.cpp,llvm/test/DebugInfo/COFF/pieces.ll; llvm/test/DebugInfo/X86/dbg_entity_calc_ignores_KILL_instruction_at_return.mir; llvm/test/DebugInfo/X86/dbg_entity_calc_ignores_KILL_instruction_still_clobbers.mir; llvm/test/DebugInfo/X86/pieces-3.ll,262,268,llvm/test/DebugInfo/COFF/pieces.ll; llvm/test/DebugInfo/X86/pieces-3.ll,success2
llvm___llvm-project,0cf0be993c382f15c277de6d0db8be6a236c7c50,8c681f5e4706d3d2980f19f08dd0d4c40496a8d5,2020-02-04 07:02:01 -0500,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0cf0be993c382f15c277de6d0db8be6a236c7c50,llvm/lib/Transforms/InstCombine/InstCombineCasts.cpp,llvm/test/CodeGen/AMDGPU/diverge-switch-default.ll; llvm/test/CodeGen/AMDGPU/reqd-work-group-size.ll; llvm/test/Transforms/InstCombine/cast_phi.ll; llvm/test/Transforms/InstCombine/icmp-div-constant.ll; llvm/test/Transforms/InstCombine/icmp-mul-zext.ll,297,303,llvm/test/Transforms/InstCombine/cast_phi.ll,success2
llvm___llvm-project,5b3b21f0258899d03f6299fba6b4c78d7e730353,ab16ef17e838377e914a18fcec0fa78375833c36,2020-02-04 13:20:13 -0800,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/5b3b21f0258899d03f6299fba6b4c78d7e730353,llvm/lib/CodeGen/AsmPrinter/CodeViewDebug.cpp,llvm/test/DebugInfo/COFF/function-options.ll,418,427,llvm/test/DebugInfo/COFF/function-options.ll,success2
llvm___llvm-project,d291bd510e6a4e62594186cb8f3ddc18acf2ee1a,8dc92142e3c5332d741aff4bc81ee6aeed7784b2,2020-05-01 08:16:38 -0700,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/d291bd510e6a4e62594186cb8f3ddc18acf2ee1a,llvm/lib/Transforms/IPO/WholeProgramDevirt.cpp,llvm/test/ThinLTO/X86/devirt_multiple_type_test.ll,1713,1746,llvm/test/ThinLTO/X86/devirt_multiple_type_test.ll,success2
llvm___llvm-project,66055230bf6673b76e7330fef76d752a1ea8638e,363393c4b35997c67e6b282bd2be9022a7bfed25,2020-05-07 14:00:24 -0700,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/66055230bf6673b76e7330fef76d752a1ea8638e,llvm/lib/CodeGen/TargetLoweringObjectFileImpl.cpp,llvm/test/Transforms/CodeGenPrepare/X86/section.ll,611,625,llvm/test/Transforms/CodeGenPrepare/X86/section.ll,success2
llvm___llvm-project,fde8eb00e1466cecd0fc6697f8c2ab837c5b7cf3,a055e3856f813f73d82e992cfe78dcdb918a39c5,2020-05-17 21:58:55 +0300,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/fde8eb00e1466cecd0fc6697f8c2ab837c5b7cf3,llvm/lib/Transforms/InstCombine/InstCombineAndOrXor.cpp,llvm/test/Transforms/InstCombine/unfold-masked-merge-with-const-mask-vector.ll,3049,3054,llvm/test/Transforms/InstCombine/unfold-masked-merge-with-const-mask-vector.ll,success2
llvm___llvm-project,a9fe69c359de653015c39e413e48630d069abe27,f5415f7c5a06e8563c650a3ecfd6435d36ca3a66,2020-06-03 13:11:54 -0400,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/a9fe69c359de653015c39e413e48630d069abe27,llvm/lib/Analysis/InstructionSimplify.cpp,llvm/test/Transforms/InstSimplify/or.ll,2195,2201,llvm/test/Transforms/InstSimplify/or.ll,success2
llvm___llvm-project,4c735439fd9a0cfea9ae366df8b36281436d4708,198762680e1e66518ee531c9cce5bf1933accea3,2020-06-04 18:15:04 -0700,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/4c735439fd9a0cfea9ae366df8b36281436d4708,llvm/lib/CodeGen/SelectionDAG/SelectionDAGBuilder.cpp,llvm/test/CodeGen/X86/statepoint-allocas.ll; llvm/test/CodeGen/X86/statepoint-call-lowering.ll; llvm/test/CodeGen/X86/statepoint-invoke.ll; llvm/test/CodeGen/X86/statepoint-live-in.ll,2779,2784,llvm/test/CodeGen/X86/statepoint-invoke.ll,success2
llvm___llvm-project,ac375c2fe316dae6eb770b38f90d6b67fadd22ec,183342c0a9850e60dd7a004b651c83dfb3a7d25e,2020-07-23 13:04:57 -0700,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ac375c2fe316dae6eb770b38f90d6b67fadd22ec,llvm/lib/Bitcode/Reader/BitcodeReader.cpp,llvm/test/Bitcode/Inputs/linker-options.bc; llvm/test/Bitcode/upgrade-linker-options-2.ll,2969,2980,llvm/test/Bitcode/upgrade-linker-options-2.ll,success2
llvm___llvm-project,ee1c12708a4519361729205168dedb2b61bc2638,7ba82a7320df82d07d3d5679bce89b14526b536c,2020-08-03 16:19:06 +0100,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ee1c12708a4519361729205168dedb2b61bc2638,llvm/lib/Analysis/ScalarEvolution.cpp,llvm/test/Analysis/ScalarEvolution/pr46939-trip-count-count-down.ll; llvm/test/Transforms/HardwareLoops/scalar-while.ll,10628,10635,llvm/test/Analysis/ScalarEvolution/pr46939-trip-count-count-down.ll; llvm/test/Transforms/HardwareLoops/scalar-while.ll,success2
llvm___llvm-project,cfdc96714bdfeabea31b1f4d2e0c65e424933994,29429d1a443a51d0e1ac4ef4033a2bcc95909ba3,2020-08-11 14:13:26 -0700,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/cfdc96714bdfeabea31b1f4d2e0c65e424933994,llvm/lib/Transforms/InstCombine/InstructionCombining.cpp,llvm/test/Transforms/InstCombine/dont-distribute-phi.ll,740,784,llvm/test/Transforms/InstCombine/dont-distribute-phi.ll,success2
llvm___llvm-project,a79e604462ea26c73b6869d71b41667819f90281,e1a2f4713c998318d7f0e67bd3ba5e06e3a986ee,2020-08-17 20:47:02 +0200,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/a79e604462ea26c73b6869d71b41667819f90281,llvm/lib/Analysis/AssumeBundleQueries.cpp,llvm/test/Transforms/PhaseOrdering/d83507-knowledge-retention-bug.ll,172,183,llvm/test/Transforms/PhaseOrdering/d83507-knowledge-retention-bug.ll,success2
